Date,Open,High,Low,Close,Adj Close,Volume
2000-03-23,57.681686,58.305496,56.600414,56.816669,15.464741,3800219
2000-03-24,57.390575,59.536484,56.974701,58.388672,15.89262,5095731
2000-03-27,58.222321,59.802643,57.972797,58.263908,15.858661,3491975
2000-03-28,57.972797,58.214005,56.226128,56.592098,15.403615,5024337
2000-03-29,56.775082,56.966385,55.727081,56.567146,15.396823,2464511
2000-03-30,56.392479,57.723274,56.142956,56.725178,15.439838,2765742
2000-03-31,57.224224,57.598511,56.567146,56.575462,15.399091,1923300
2000-04-03,57.257496,58.263908,56.475655,57.972797,15.779427,2506265
2000-04-04,58.754642,59.91077,58.122513,58.762959,15.994498,3210682
2000-04-05,58.305496,59.012482,57.224224,58.846134,16.017136,3693466
2000-04-06,58.887718,59.162197,57.848038,58.23064,15.849604,2686312
2000-04-07,58.596607,58.629879,57.182636,57.80645,15.734146,2471241
2000-04-10,57.80645,58.305496,56.517239,57.972797,15.779427,2280984
2000-04-11,57.889622,58.313812,57.232544,57.93121,15.7681,2107191
2000-04-12,57.93121,58.638195,57.099464,58.388672,15.89262,2182337
2000-04-13,57.598511,58.638195,57.523655,58.222321,15.847338,2330903
2000-04-14,57.889622,58.263908,56.899845,57.423843,15.630005,2388606
